pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
127,"S/ 3,325 · USD 950",S/ 400 Mantenimiento,"Calle Manuel Tovar, Miraflores","Miraflores, Lima",70 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-alquilo-departamento-amoblado-2-147642549.html
127,"S/ 2,350 · USD 125,000",S/ 330 Mantenimiento,jiron tumbes 320,"Barranco, Lima",45 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-flat-semi-amoblado-1-dorm.-barranco-incluye-cochera-145543144.html
127,"S/ 2,545 · USD 730",,avenida salaverry,"San Isidro, Lima",40 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-entre-magdalena-y-san-isidro.-elegancia-funcionalidad-147641762.html
127,"S/ 2,700",S/ 450 Mantenimiento,Berlin 851,"Miraflores, Lima",70 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-moderno-c-malecon-cisneros-terraza-2-dorm.-147641761.html
127,"S/ 2,600",S/ 160 Mantenimiento,AV. JAVIER PRADO OESTE,"Magdalena, Lima",60 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-magdalena-limite-con-san-isidro:-depa-de-estreno-en-147640315.html
127,"S/ 2,200 · USD 632",,Av. Javier Prado Este 1091,"La Victoria, Lima",40 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-depa-de-estreno-moderno-full-amoblado-con-vista-147640299.html
127,"S/ 2,600",S/ 299 Mantenimiento,"Tomas Marsano 1625, Surquillo","Surquillo, Lima",92 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin--el-alquiler-de-depa-vacio-en-surquillo-2-dorm-con-147636136.html
127,"S/ 1,900 · USD 500",,Se Alquila Amplio Departamento en San Miguel,"San Miguel, Lima",80 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-amplio-departamento-en-san-miguel-147636147.html
127,"S/ 4,680 · USD 1,300",S/ 300 Mantenimiento,"Cavallini , San Borja","San Borja, Lima",65 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-san-borja-147634444.html
127,"S/ 2,550",,Calle Reynolds,"San Borja, Lima",70 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-2-dorm.-amoblado-en-san-borja-147634443.html
127,"S/ 6,580 · USD 1,900",S/ 750 Mantenimiento,AV DOS DE MAYO,"San Isidro, Lima",190 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-de-ensueno-147295611.html
127,"S/ 2,380 · USD 680",S/ 340 Mantenimiento,"Jr. Tumbes, Barranco","Barranco, Lima",45 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-barranco-alquilo-departamento-1-dormitorio-1-147632117.html
127,"S/ 1,350",,calle 12 de junio 100,"Matazango, La Molina",55 m² tot.,1 dorm.,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-depa-1d-la-molina-s-1-350-147631940.html
127,"S/ 500,000",S/ 260 Mantenimiento,Dirección no informada,"Surquillo, Lima",60 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-venta-departamento-surquillo-sin-amoblar-cochera-147631889.html
127,"S/ 2,200 · USD 630",S/ 120 Mantenimiento,Avenida Paseo La Castellana - Santiago De Surco,"Santiago de Surco, Lima",74 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-surco-1er-piso-en-147629957.html
127,"S/ 2,400 · USD 687",S/ 200 Mantenimiento,Calle Padre Urraca 121,"San Miguel, Lima",82 m² tot.,3 dorm.,2 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-amplio-departamento-en-san-miguel-147629126.html
127,"S/ 5,400 · USD 1,500",S/ 500 Mantenimiento,calle los Eucaliptos San Isidro,"San Isidro, Lima",177 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-amplio-y-lindo-depa-en-san-isidro-147628488.html
127,"S/ 4,188 · USD 1,200",,CLLE ALMIRANTE LORD COCHRANE 321,"Miraflores, Lima",121 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-moderno-en-miraflores-147628153.html
127,"S/ 1,900",S/ 150 Mantenimiento,Avenida Santiago de Surco 2175,"Los Sauces, Surquillo",45 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclappa-alquiler-departamento-en-surquillo-limite-con-147624869.html
127,"S/ 2,200 · USD 630",S/ 290 Mantenimiento,"Jr. Manco Segundo 225, san miguel","San Miguel, Lima",52 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto.-amoblado-de-1-dormitorio-en-san-miguel-147625926.html
127,"S/ 2,200",,Av. San Felipe 687,"Jesús María, Lima",61 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-minidepartamento-en-jesus-maria-147625655.html
127,"S/ 1,600 · USD 460",,JIRON CAPAC YUPANQUI,"Lobaton, Lince",70 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-lince-147625554.html
127,"S/ 2,200 · USD 635",S/ 250 Mantenimiento,Jr. centenario 179,"Barranco, Lima",42 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-barranco-cochera-jr.-centenario-144373538.html
127,"S/ 4,400 · USD 1,222",S/ 500 Mantenimiento,CALLA LA HABANA 211,"San Isidro, Lima",190 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-190-m-sup2--1er.-piso-san-147625196.html
127,"S/ 3,850 · USD 1,100",S/ 540 Mantenimiento,Dirección no informada,"Miraflores, Lima",120 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-excelente-ubicacion-2-cuadras-malc-de-la-reserva-larco-147464634.html
127,"S/ 2,600",,General Manuel Vivanco,"Pueblo Libre, Lima",70 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclappa-alquilo-depa-de-estreno-frente-a-parque-147622783.html
127,"S/ 1,900 · USD 542",S/ 150 Mantenimiento,ALBAMAR INDEPENDENCIA,"Los Olivos, Lima",59 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-y-cochera-en-albamar-espaldas-de-147593746.html
127,"S/ 3,520 · USD 1,000",,AV. EL SOL OESTE,"Confraternidad, Barranco",48 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-amoblado-todo-incluido-con-una-142897943.html
127,"S/ 5,530 · USD 1,500",S/ 450 Mantenimiento,Avenida Javier Prado Oeste 955,"Oyague, Magdalena",180 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-venta-o-alquiler-de-exclusivo-departamento-en-147504484.html
127,"S/ 3,229 · USD 949",S/ 300 Mantenimiento,Calle Berlin,"Miraflores, Lima",90 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-2-dorm.-90-m-sup2--amoblado-en-miraflores-147621472.html
