pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
9,"S/ 2,762 · USD 750",S/ 229 Mantenimiento,av. Alberto del Campo,"San Isidro, Lima",55 m² tot.,1 dorm.,1 baño,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-en-alquiler-amoblado-y-equipado-en-63937876.html
9,"S/ 9,000 · USD 700,000","S/ 1,369 Mantenimiento",Malecón Grau,"Chorrillos, Lima",412 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-alquilo-o-vendo-departamento-duplex-tipo-casa-de-4-145125053.html
9,"S/ 3,600 · USD 1,000",S/ 450 Mantenimiento,Calle Narciso De Le Colina 350,"Miraflores, Lima",89 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-hermoso-departamento-en-miraflores-144579183.html
9,"S/ 3,780 · USD 950",S/ 320 Mantenimiento,"Ca. Bellavista 325, Miraflores","Miraflores, Lima",80 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-duplex-de-80-m-sup2--con-estacionamiento-en-147513815.html
9,"S/ 4,725 · USD 1,350",S/ 800 Mantenimiento,ALCANFORES,"Miraflores, Lima",170 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-alquilo-exclusivo-duplex-estreno-cerca-al-147504772.html
9,"S/ 3,000 · USD 789",S/ 260 Mantenimiento,Av. General Salaverry 3590 - Dpto 1301,"San Isidro, Lima",57 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-san-isidro-salaverry-vista-al-mar-147518215.html
9,"S/ 2,590",S/ 350 Mantenimiento,TEODOSIO PARREÑO 2XX,"Barranco, Lima",38 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-1-dormitorio-en-147517604.html
9,"S/ 5,185 · USD 1,490",S/ 750 Mantenimiento,Parque Armendáriz al 100,"Miraflores, Lima",105 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-1-dormitorio-ava159-miraflores-147411121.html
9,"S/ 2,700",S/ 240 Mantenimiento,"Calle Miguel Seminario 200, San Isidro","San Isidro, Lima",45 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-1-dormitorio-en-san-isidro-147378557.html
9,"S/ 3,240 · USD 900",S/ 620 Mantenimiento,"Jorge Chavez 721, Miraflores","Miraflores, Lima",64 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-de-1-dormitorio-frente-al-malecon-en-miraflores-147515027.html
9,"S/ 3,650 · USD 980",S/ 260 Mantenimiento,Calle Juan de la Fuente 825 - Dpto 701,"Miraflores, Lima",75 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-miraflores-amoblado-y-equipado-147513743.html
9,"S/ 1,950 · USD 525",S/ 200 Mantenimiento,Av. Jose Gregorio Paredes 273,"Pueblo Libre, Lima",38 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-y-equipado-1-estacionamiento-147513692.html
9,"S/ 4,260 · USD 290,000",S/ 440 Mantenimiento,Malecon,"Miraflores, Lima",140 m² tot.,2 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vista-al-mar!-a.-e-146710323.html
9,"S/ 10,150 · USD 2,900",S/ 900 Mantenimiento,Excelente Duplex en Alquiler de 316m2 Av. General Salaverry al 2900,"San Isidro, Lima",316 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-duplex-316-m-sup2-147511673.html
9,"S/ 3,000 · USD 850",S/ 350 Mantenimiento,Av. Arequipa 4856 - Dpto 1001,"Miraflores, Lima",85 m² tot.,2 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-amoblado-y-equipado-de-2-habitaciones-1-147510531.html
9,"S/ 3,883 · USD 1,100",S/ 400 Mantenimiento,santa isabel 695,"Miraflores, Lima",61 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-exclusivo-dpto.-en-miraflores-147030294.html
9,"S/ 7,200 · USD 2,000",S/ 750 Mantenimiento,santo toribio,"San Isidro, Lima",210 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-en-san-isidro-142563318.html
9,"S/ 9,000 · USD 2,500",S/ 900 Mantenimiento,malecon balta,"Miraflores, Lima",240 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto.-malecon-balta-63365013.html
9,"S/ 12,355 · USD 3,500","S/ 1,000 Mantenimiento",MALECON CISNEROS,"Miraflores, Lima",240 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dptos-amoblados-frente-al-mar-63088535.html
9,"S/ 3,800 · USD 1,030",S/ 300 Mantenimiento,Bellavista,"Miraflores, Lima",93 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-2-dorm.-con-2-banos-completo-145908843.html
9,"S/ 2,400 · USD 679",S/ 80 Mantenimiento,Juan Antonio Ribeyro cuadra 1,"Jesús María, Lima",85 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-en-primer-piso-de-3-dorm.-2-147508860.html
9,"S/ 3,145 · USD 850",S/ 280 Mantenimiento,LOS LIRIOS 173,"San Isidro, Lima",45 m² tot.,1 dorm.,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-si-buscas-mini-depa-amoblado-cerca-de-centro-147508817.html
9,"S/ 4,300 · USD 1,180",S/ 350 Mantenimiento,DEAN VALDIVIA 207,"San Isidro, Lima",65 m² tot.,2 dorm.,,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-full-2-dorm.-cochera-145625982.html
9,"S/ 2,000 · USD 570",S/ 135 Mantenimiento,Augusto Tamayo Vargas 400,"Tejadita, Barranco",37 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-y-centrico-dpto-en-barranco-amoblado-y-144018915.html
9,"S/ 3,200",S/ 400 Mantenimiento,AV. GRAU,"Miraflores, Lima",97 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-duplex-a-5-min-del-parque-del-amor-3-dorm-zona-146925233.html
9,"S/ 3,177 · USD 900",S/ 500 Mantenimiento,Berlin,"Miraflores, Lima",105 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-sin-amoblar!-c.-g-147504760.html
