pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
128,S/ 900 · USD 270,,"Gral. Orbegoso, Breña","Breña, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-minidepartamento-en-brena-143425880.html
128,"S/ 2,700 · USD 760",S/ 250 Mantenimiento,Calle Francisco graña 620,"Oyague, Magdalena",56 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-confortable-departamento-limite-con-san-isidro-147154141.html
128,"S/ 1,750",S/ 100 Mantenimiento,calle Teruel,"La Capilla, La Molina",67 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-bonito-iluminadoy-muy-ventilado-dpto-en-la-147620756.html
128,"S/ 10,560 · USD 3,000","S/ 1,000 Mantenimiento",MALECON ARMENDARIZ 183,"Miraflores, Lima",258 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-duplex-3doms-258.95-m-sup2--malecon-de-la-147620744.html
128,"S/ 1,800",,Urbanización Aurora Miraflores,"Aurora, Miraflores",50 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-aurora-147620189.html
128,"S/ 2,625 · USD 750",,"Cucuya- Cerro SAN Bartolo EL Manzano, Santo Domingo de Olleros - Huarochirí - Pachacamac","Pachacamac, Lima",410 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-segundo-piso-pachacamac-147620003.html
128,"S/ 1,650",S/ 180 Mantenimiento,Av. Rafael Escardó 891,"San Miguel, Lima",47 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-1-habitacion-en-san-miguel-vista-147619560.html
128,"S/ 1,500",S/ 150 Mantenimiento,Jr. Lurin,"El Descanso, La Molina",44 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-mini-departamento-de-estreno-en-la-molina-147583229.html
128,"S/ 2,850 · USD 800",S/ 300 Mantenimiento,Avenida República de Colombia 525,"San Isidro, Lima",45 m² tot.,,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclappa-departamento-amoblado-es-zona-residencial-cercana-al-147617925.html
128,"S/ 3,200",S/ 500 Mantenimiento,Berlin 851,"Miraflores, Lima",118 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-3-dorm.-c-malecon-cisneros-faro-120-146897246.html
128,"S/ 3,500",S/ 450 Mantenimiento,Dirección no informada,"San Isidro, Lima",142 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-departamento-con-vista-a-parque-av-del-parque-147179994.html
128,"S/ 3,701 · USD 1,050",S/ 350 Mantenimiento,Av Benavides 602,"Miraflores, Lima",143 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-remodelado-av-benavides-a-pasos-de-larco-miraflores.-147473198.html
128,"S/ 2,800 · USD 790",S/ 320 Mantenimiento,(Barrio Medico) limite con aurora,"Surquillo, Lima",75 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-acceso-a-parque-barrio-147380304.html
128,"S/ 2,300",S/ 200 Mantenimiento,salaverry 2900 esquina con calle elespuru,"San Isidro, Lima",42 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-un-dormitorio-san-isidro-147616244.html
128,"S/ 4,070 · USD 1,100",,Calle Pardo,"Miraflores, Lima",83 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-hermoso-y-moderno-departamento-amoblado-y-145274791.html
128,"S/ 2,400 · USD 700",S/ 230 Mantenimiento,avenida brasil 3739,"Magdalena, Lima",88 m² tot.,2 dorm.,,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-magdalena-del-mar-147615803.html
128,"S/ 2,800",S/ 250 Mantenimiento,av salaverry 2900,"San Isidro, Lima",54 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-san-isidro-limite-con-147615783.html
128,"S/ 4,070 · USD 1,100",S/ 360 Mantenimiento,Exclusivo Condominio a Unos Pasos del Pentagonito,"San Borja, Lima",63 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-san-borja-147615748.html
128,"S/ 5,800 · USD 1,600",S/ 750 Mantenimiento,Avenida Pardo 5xx,"Miraflores, Lima",172 m² tot.,2 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-espectacular-duplex-en-alquiler-con-terraza-y-jacuzzi-146825596.html
128,"S/ 2,399",,av tomas marsano 368,"Surquillo, Lima",80 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-de-2-dorm.-de-80-m-sup2--surquillo-limite-san-147613735.html
128,"S/ 23,725 · USD 6,500","S/ 1,300 Mantenimiento",Lizardo Alzamora al 100,"San Isidro, Lima",454 m² tot.,4 dorm.,6 baños,5 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-penthouse-de-4-dorm.-en-bosque-el-olivar-de-san-isidro-147613678.html
128,"S/ 2,150 · USD 616",S/ 160 Mantenimiento,Av.28 de julio 887,"Miraflores, Lima",45 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-ocasion-alquilo-departamento-piso-11-altura-de-147613338.html
128,"S/ 3,000",S/ 240 Mantenimiento,Calle Enrique Barrón 3XX,"Barranco, Lima",90 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-de-estreno-barranco-147330586.html
128,"S/ 4,810 · USD 1,250",S/ 700 Mantenimiento,Calle Los Nogales,"San Isidro, Lima",145 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-147612273.html
128,"S/ 3,195 · USD 900",S/ 450 Mantenimiento,SAN Borja Norte 459,"San Borja, Lima",93 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-tranquilidad-y-conexion-en-san-borja-norte:-alquiler-147611894.html
128,"S/ 3,195 · USD 900",S/ 450 Mantenimiento,SAN Borja Norte 459,"San Borja, Lima",93 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-tranquilidad-y-conexion-en-san-borja-norte:-alquiler-147611891.html
128,"S/ 3,097 · USD 890",S/ 460 Mantenimiento,General Borgoño,"Miraflores, Lima",80 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-departamento-con-terraza-en-miraflores-147016793.html
128,"S/ 3,550",S/ 400 Mantenimiento,MALECON BATALLA DE JUNIN,"Barranco, Lima",65 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-barrando-departamento-moderno-en-lindo-edificio-146643879.html
128,"S/ 3,700 · USD 1,030",,BELLAVISTA,"Miraflores, Lima",93 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-miraflores-amoblado-hermoso-departamento-147611113.html
128,"S/ 2,400",S/ 300 Mantenimiento,FELIPE SASSONE 181,"Barranco, Lima",57 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-amoblado-con-balcon-vista-a-parque-en-barranco-146208125.html
