pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
59,"S/ 2,500",S/ 200 Mantenimiento,Calle José Gonzales,"Miraflores, Lima",86 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-de-2-habitaciones-mir398-147581507.html
59,"S/ 5,475 · USD 1,500",S/ 510 Mantenimiento,Coronel Portillo,"San Isidro, Lima",120 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-amoblado-con-vista-al-golf-147517956.html
59,"S/ 2,390 · USD 660",S/ 350 Mantenimiento,Bustamante 105,"Barranco, Lima",52 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-moderno-departamento-con-terraza-1-146444367.html
59,"S/ 2,770 · USD 750",S/ 260 Mantenimiento,Bellavista,"Miraflores, Lima",85 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-duplex-amoblado-de-1-habitacion-en-el-corazon-144239574.html
59,"S/ 2,800 · USD 770",,CALLE UNION,"Santiago de Surco, Lima",49 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-hermoso-y-acogedor-departamento-en-surco-147698753.html
59,"S/ 2,250",,AV. CUBA 548 - JESÚS MARIA,"Jesús María, Lima",54 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-jesus-maria-147644064.html
59,"S/ 3,000",S/ 200 Mantenimiento,Republica de panama 5867,"Miraflores, Lima",62 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-2-dorm.-con-balcon-y-full-areas-comunes-de-full-147396396.html
59,"S/ 1,600",S/ 220 Mantenimiento,JIRON DIEGO FERRE 520,"Santiago de Surco, Lima",75 m² tot.,3 dorm.,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-en-el-corazon-de-surco!-143064090.html
59,"S/ 1,800",S/ 180 Mantenimiento,"Av. La Marina , Callao","Callao, Lima",70 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-callao-s-1-800-147698567.html
59,"S/ 2,000",S/ 180 Mantenimiento,AV LA Alborada,"Pueblo Libre, Lima",74 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-av-la-alborada-pueblo-libre-147103511.html
