pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
52,"S/ 3,300 · USD 930",S/ 300 Mantenimiento,Avenida Grau,"Barranco, Lima",60 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-barranco:-alquilo-flat-amoblado-de-2-dorm-2-banos-y-1-147456923.html
52,"S/ 3,200",S/ 470 Mantenimiento,Av Dos de Mayo n1312 San Isidro,"San Isidro, Lima",119 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-excelente-ubicacion-entre-wong-y-vivanda-de-la-2-de-147721246.html
52,"S/ 2,800 · USD 800",S/ 300 Mantenimiento,Av. del Parque Sur 738,"San Borja, Lima",107 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-frente-a-parque-en-san-borja-144576041.html
52,"S/ 3,200 · USD 900",,RICARDO PALMA 257,"Miraflores, Lima",69 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-miraflores-146583500.html
52,"S/ 1,950 · USD 560",,1 Dormitorio +1Studio +1Baño | AVENIDA SALAVERRY & AVENIDA SAN FELIPE,"Jesús María, Lima",47 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-1-dorm-1-studio.-moderno.-av-san-felipe-salaverry-143086554.html
52,"S/ 3,500 · USD 260,000",S/ 340 Mantenimiento,GRIMALDO DEL SOLAR 170,"Leuro, Miraflores",140 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-miraflores-amoblado-como-nuevo-146413978.html
52,"S/ 8,004 · USD 2,300","S/ 1,100 Mantenimiento",Av JORGE BASADRE 1333 - 11,"San Isidro, Lima",250 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquila-tu-depa-en-zona-exclusiva-de-san-isidro-147717821.html
52,"S/ 2,700",,Jirón Cesar Vallejo,"Covida, Los Olivos",145 m² tot.,1 dorm.,1 baño,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-local-primer-piso-cerca-av-mayolo-los-olivos-147751245.html
52,"S/ 3,150 · USD 810",S/ 380 Mantenimiento,SANTA CRUZ 1451,"Miraflores, Lima",98 m² tot.,1 dorm.,1 baño,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-hermoso-duplex-en-miraflores-147751040.html
52,"S/ 4,860 · USD 1,350",,Leonidas Avendaño,"Miraflores, Lima",120 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-dpto-02dorm-120-m-sup2-147750930.html
52,"S/ 1,760 · USD 500",S/ 150 Mantenimiento,clinica angloamericana,"San Isidro, Lima",40 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-calido-mini-amoblado-y-equipado-a-pasos-del-ovalo-145572968.html
52,"S/ 2,350",S/ 350 Mantenimiento,"Faustino Sánchez Carrión 890, Magdalena","Magdalena, Lima",58 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-2dorm-1estac-edificio-144349783.html
52,"S/ 2,200 · USD 650",S/ 211 Mantenimiento,Av La Paz,"Miraflores, Lima",60 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-fiat-complemente-amoblado-en-el-centro-de-147750746.html
52,"S/ 2,800",S/ 160 Mantenimiento,Republica de Panama y Boloña,"Aurora, Miraflores",56 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-estreno-dpto-56-m-sup2--02-dorm-piso-13-en-147666926.html
52,"S/ 2,600 · USD 745",S/ 189 Mantenimiento,Malecon Balta,"Miraflores, Lima",60 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-miraflores-147750478.html
52,"S/ 4,550 · USD 1,300",,Jose quiñones 189,"Miraflores, Lima",70 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-de-estreno-en-parque-blume-147750455.html
