pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
113,"S/ 2,000",S/ 170 Mantenimiento,"Av. Venezuela 2575, Lima 15001","Lima Cercado, Lima",70 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-3-dorm.-en-av-venezuela-con-linea-147664860.html
113,"S/ 1,650",,Maria Parado de Bellido 126,"Santa Patricia, La Molina",40 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-dpto-1-dom-cocina-americana-c-cochera-en-la-145688877.html
113,"S/ 1,550",S/ 250 Mantenimiento,Jr. Saco Oliveros Nº 171,"Lima Cercado, Lima",45 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-depa-de-1-dorm.-en-piso-18-con-vista-y-areas-comunes-147143877.html
113,"S/ 4,188 · USD 1,200",S/ 400 Mantenimiento,Av Lima Polo 269 Surco,"Santiago de Surco, Lima",130 m² tot.,5 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-duplex-amoblado-en-surco-cerca-embajada-eeuu-147761431.html
113,"S/ 4,900 · USD 1,400",S/ 485 Mantenimiento,"Avenida Pardo 1110 , Miraflores, Lima","Miraflores, Lima",137 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-de-2-dorm.-con-terraza-en-146999947.html
113,"S/ 6,732 · USD 1,800","S/ 1,000 Mantenimiento",Av Lima Polo Cuadra 281,"Santiago de Surco, Lima",268 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-duplex-4doms-por-la-cdra-2-de-la-av-el-polo-145190001.html
113,"S/ 2,800",,Av. Santa Bernardita - Urb. Palomino,"Palomino, Lima Cercado",216 m² tot.,4 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-espacioso-departamento-duplex-216-m-sup2--146972809.html
113,"S/ 1,899",S/ 150 Mantenimiento,Calle Sonora 187,"Javier Prado Et.6, Ate Vitarte",72 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-cerca-al-jockey-plaza-y-u.-lima-145317577.html
113,"S/ 1,990",,jirón la floresta,"Santiago de Surco, Lima",45 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-primer-piso-1-dormitorio-1-bano-147747916.html
113,"S/ 3,300",S/ 400 Mantenimiento,Jr. Natalio Sánchez 251,"Jesús María, Lima",160 m² tot.,4 dorm.,4 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-espectacular-duplex-de-4-dorm.-con-jacuzzi-en-jesus-147259267.html
113,"S/ 1,670 · USD 450",,Olaya 165,"San Bartolo, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-depa-totalmente-amoblado-en-playa-san-147695146.html
113,"S/ 2,400",S/ 150 Mantenimiento,"Calle 4, 140","Salaverry, Magdalena",60 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-2-dor-en-primer-piso-vista-a-147670141.html
