pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
54,"S/ 1,750",S/ 145 Mantenimiento,av el sol este 555,"Barranco, Lima",42 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-y-luminoso-departamento-en-alquiler-barranco-142765113.html
54,"S/ 4,000 · USD 1,150",S/ 800 Mantenimiento,Mariano Odicio,"Miraflores, Lima",180 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-en-alquiler-en-miraflores-146831983.html
54,"S/ 2,575 · USD 750",S/ 320 Mantenimiento,AV EL SOL OESTE 203,"Barranco, Lima",70 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-bello-depa-en-barranco-65824629.html
54,"S/ 3,142 · USD 900",S/ 385 Mantenimiento,porta,"Miraflores, Lima",94 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-porta-147739453.html
54,"S/ 3,100",S/ 350 Mantenimiento,"Av. Monterrico Chico 139, Surco","Santiago de Surco, Lima",108 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-surco-monterrico-chico-147063220.html
54,"S/ 2,235 · USD 636",,Benavides 700,"Miraflores, Lima",48 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-lindo-departamento-en-miraflores-147738374.html
54,"S/ 2,400 · USD 650",,San Bartolo,"San Bartolo, Lima",60 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-penthouse-en-alquiler-con-terraza-y-jacuzzi-ideal-para-146705445.html
54,"S/ 2,600 · USD 750",S/ 360 Mantenimiento,Calle Los Castaños 291,"San Isidro, Lima",84 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-amoblado-de-calidad-con-ventanas-antiruido-147593885.html
54,"S/ 2,100 · USD 600",S/ 300 Mantenimiento,jiron sinchi roca Lince,"San Isidro, Lima",55 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-dpto-san-isidro-limite-lince_01-dormit_01-147740446.html
54,"S/ 1,800",S/ 200 Mantenimiento,LA CAMPIÑA CHORRILLOS,"La Campiña, Chorrillos",80 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-el-hogar-ideal-para-tu-familia-en-chorrillos-la-147596089.html
54,"S/ 4,800",S/ 650 Mantenimiento,CALLE ITALIA 170,"Miraflores, Lima",160 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-1er-piso-con-terraza-cerca-a-malecon-miraflores-147102202.html
