pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
137,"S/ 2,300 · USD 680",S/ 200 Mantenimiento,Republica de Panama,"Miraflores, Lima",82 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-miraflores-2-hab.-area-de-147154745.html
137,"S/ 3,250 · USD 890",S/ 340 Mantenimiento,Av. Grimaldo del Solar,"Miraflores, Lima",100 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-remodelado-miraflores-3-dorm.-146798239.html
137,"S/ 2,390",S/ 290 Mantenimiento,Jr. Juan Fanning Nro. 100 barranco,"Barranco, Lima",47 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-tu-nuevo-departamento-te-espera-en-barranco-1dorm-1-147153737.html
137,"S/ 2,700 · USD 750",S/ 250 Mantenimiento,"General Mendiburu 919, Miraflores","Miraflores, Lima",75 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-miraflores-146824259.html
137,"S/ 2,450 · USD 700",S/ 150 Mantenimiento,"Calle Jupiter 190, Surco","Santiago de Surco, Lima",98 m² tot.,3 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquielr-departamemto-primer-piso-3-habitaciones-146582144.html
137,"S/ 2,450 · USD 690",,bernardo alcedo 100 lince,"Risso, Lince",85 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-lince-146964000.html
137,"S/ 4,970 · USD 1,400",S/ 700 Mantenimiento,BERLIN MIRAFLORES,"Miraflores, Lima",130 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-miraflores-147242381.html
137,"S/ 2,400 · USD 667",S/ 180 Mantenimiento,Av. El Sol 176 Barranco,"Barranco, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-barranco-alquilo-hermoso-dpto-de-1-dormitorio-145326032.html
137,"S/ 2,800 · USD 790",S/ 180 Mantenimiento,Av. Petit Thouars 3460,"San Isidro, Lima",45 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-estreno-san-isidro-141767045.html
137,"S/ 3,000 · USD 180,000",,Manuel Olguín 400,"Santiago de Surco, Lima",67 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-estreno-alquiler-o-venta-cerca-de-147234346.html
