pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
88,"S/ 952,000 · USD 272,000",S/ 550 Mantenimiento,calle pacaritambo,"San Borja, Lima",122 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vive-en-chacarilla-pentagonito-y-disfruta-de-la-vida-147773032.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=88&n_pos=1
88,"S/ 748,000 · USD 220,000",S/ 460 Mantenimiento,Alberto del Campo,"San Isidro, Lima",111 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-de-111-m-sup2--con-2-dorm.-en-venta-en-149662029.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=88&n_pos=2
88,"S/ 1,755,009 · USD 519,000",,san isidro,"San Isidro, Lima",285 m² tot.,3 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-con-amplio-frente-en-corpac-149339657.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=88&n_pos=3
88,"S/ 1,124,000 · USD 325,000",,Chimu,"Pueblo Libre, Lima",150 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-excelente-estado-2-estacionamientos-buena-ubicacion-149656213.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=88&n_pos=4
88,"S/ 1,088,000 · USD 325,000",S/ 900 Mantenimiento,"Avenida Javier Prado Oeste Cuadra 12, San Isidro","San Isidro, Lima",218 m² tot.,3 dorm.,5 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-duplex-con-amplia-terraza-san-149655604.html?n_src=Listado&n_pills=Gimnasio&n_pg=88&n_pos=5
88,"S/ 884,000 · USD 260,000",,CALLE LA ESTRELLA,"Pulpos, Lurín",300 m² tot.,6 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-en-venta-casa-de-playa-en-pulpos-con-piscina.-149265196.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=88&n_pos=6
88,"S/ 898,000 · USD 268,000",,Horacio urteaga,"Jesús María, Lima",250 m² tot.,4 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain--vendo-casa-en-jesus-maria-146595697.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=88&n_pos=7
88,"S/ 11,866,000 · USD 3,490,000",,Calle Alberto Arca Parro,"San Isidro, Lima",900 m² tot.,5 dorm.,5 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-de-lujo-en-el-olivar-san-isidro-149110003.html?n_src=Listado&n_pills=Piscina&n_pg=88&n_pos=8
88,"S/ 2,450,000 · USD 680,000",,Av. Primavera & Jirón Tomasal,"Santiago de Surco, Lima",230 m² tot.,,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/vecllcin-local-comercial-excelente-ubicacion-en-venta-con-230-149651901.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=88&n_pos=9
88,"S/ 172,500 · USD 50,000",S/ 150 Mantenimiento,Av. Los Algarrobos,"Villa el Salvador, Lima",62 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin--venta-departamento-en-condominio-los-parques-2!-149650774.html?n_src=Listado&n_pills=Seguridad&n_pg=88&n_pos=10
