pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
51,"S/ 1,137,985 · USD 339,900",S/ 550 Mantenimiento,Carlos Ferreyros al 700 Gran Terraza CON 03 Cocheras,"Corpac, San Isidro",185 m² tot.,3 dorm.,2 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-primer-piso-elevado-de-185-148749432.html?n_src=Listado&n_pills=Seguridad&n_pg=51&n_pos=1
51,"S/ 983,250 · USD 285,000",,Duplex de 3 Dormitorios en una Zona Estratégica en Surco Frente a Parque,"La Merced, Santiago de Surco",156 m² tot.,3 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-duplex-3-habitaciones-con-cochera-y-deposit0-av-149358349.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=51&n_pos=2
51,"S/ 9,417,600 · USD 2,700,000",,"Residencia de 3,450 m² con Amplio Jardín, Piscina y Cancha de Tenis","Parque De Monterrico, La Molina",3450 m² tot.,6 dorm.,6 baños,10 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-casa-de-3-500-m-sup2--con-piscina-y-cancha-de-149350612.html?n_src=Listado&n_pills=Piscina&n_pg=51&n_pos=3
51,"S/ 1,852,800 · USD 542,000",,Calle Enrique del Horme al 200,"San Antonio, Miraflores",315 m² tot.,3 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-exclusivo-townhouse-en-venta-ubicado-en-la-mejor-zona-149514261.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=51&n_pos=4
51,"S/ 939,600 · USD 280,000",S/ 900 Mantenimiento,Calle Francia - A UNA Cuadra DEL Malecon Cisneros - Cochera Doble Y Deposito,"Jose Balta, Miraflores",96 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-hermoso-flat-estilo-industrial-a-una-cuadra-del-149469030.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=51&n_pos=5
51,"S/ 260,000 · USD 76,696",S/ 250 Mantenimiento,Jirón Juno 184 - a Minutos del Óvalo de la Curva,"Sagitario, Santiago de Surco",65 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-dpto-chorrillos-limite-con-surco-de-3-dorm.-y-149490722.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=51&n_pos=6
51,"S/ 850,000 · USD 254,324",,Prolongación Arenales Cdra 8 - Moderno Flat Amoblado,"Santa Cruz, Miraflores",104 m² tot.,1 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-increible-depa-de-1-hab-en-venta-de-104-m-sup2--con-149604117.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=51&n_pos=7
51,"S/ 921,000 · USD 270,882",,"Exclusivo Flat de Primera Ocupación en Las Casuarinas, 108 m² con Vista Exterior, Diseño Moderno y Amplios Espacios Luminosos - Jr Jacarandá al 100","Las Casuarinas, Santiago de Surco",108 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-de-3-dorm.-cerca-colegio-casuarinas-149495842.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=51&n_pos=8
51,"S/ 1,132,000 · USD 328,115",,"Amplio Dúplex en Las Casuarinas, 169 m², con Vista Interior, Excelente Distribución y Gran Iluminación Natural - Jr Jacarandá al 100","Las Casuarinas, Santiago de Surco",169 m² tot.,4 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-duplex-en-surco-de-3-dorm.-a-pocas-149495889.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=51&n_pos=9
51,"S/ 781,660 · USD 229,900",,Calle Las Violetas-casuarinas Cerca a Plaza Vea de Valle Hermoso,"Las Casuarinas, Santiago de Surco",140 m² tot.,4 dorm.,4 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-flat-de-140-m-sup2--con-3-dorm-en-santiago-de-149538098.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=51&n_pos=10
51,"S/ 3,132,500 · USD 845,000",,Calle San Patricio al 300,"Villa Marina, Chorrillos",1000 m² tot.,4 dorm.,8 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/vecllcin-vendo-local-casa-comercial-en-funcionamiento-con-149573193.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=51&n_pos=11
51,"S/ 835,250 · USD 250,000",S/ 400 Mantenimiento,Jr. Pietro Torrigiano 400 - a 2 Cuadras de Parque de la Familia y Ebony,"Corpac, San Borja",112 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-san-borja-limite-con-san-isidro-3-149456470.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=51&n_pos=12
51,"S/ 1,399,000 · USD 411,470",,Amplio Dúplex en Surco de 217 m² con Vista a Jardín Interior y Estacionamientos Incluidosjr Cosmos al 600,"La Alborada, Santiago de Surco",217 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-duplexde-3-dorm.-en-surco-cerca-parque-y-a-149542347.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=51&n_pos=13
51,"S/ 1,186,000 · USD 339,000","S/ 1,000 Mantenimiento",Av. Del Parque Norte,"Corpac, San Isidro",169 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-corpac-frente-a-parque-149561112.html?n_src=Listado&n_pills=Seguridad&n_pg=51&n_pos=14
51,"S/ 1,890,000 · USD 540,000",,Cartavio,"El Polo, Santiago de Surco",220 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-el-polo-149561106.html?n_src=Listado&n_pills=Parrilla&n_pg=51&n_pos=15
51,"S/ 2,620,000 · USD 770,000",,Proyecto Cipreses 343 | A Pasos del Centro Empresarial de San Isidro y El Golf,"El Olivar, San Isidro",352 m² tot.,4 dorm.,5 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-penthouse-duplex-con-terraza-4-dorm.-con-bano-149634865.html?n_src=Listado&n_pills=Frente+a+parque&n_pg=51&n_pos=16
51,"S/ 2,708,250 · USD 785,000",S/ 700 Mantenimiento,CALLE ISLAS ALEUTIANAS,"Portada De La Planicie, La Molina",600 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-linda-casa-600-m-sup2--4dorm-urb.-la-planicie-zona-147370147.html?n_src=Listado&n_pills=Seguridad&n_pg=51&n_pos=17
