pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
92,"S/ 4,100,000 · USD 1,180,000",,Clemente X,"San Isidro, Lima",303 m² tot.,4 dorm.,6 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-vendo-en-san-isidro-casa-frente-a-parque-149478483.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=92&n_pos=1
92,"S/ 1,498,000 · USD 1",,AV. GEMINIS,"San Borja, Lima",260 m² tot.,5 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-remato-casa-de-220-m-sup2--cerca-inen-colegio-san-146763765.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=92&n_pos=2
92,"S/ 620,791 · USD 181,200",,Velásquez 263,"San Borja, Lima",88 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-de-lujo-en-san-borja-velasquez-149472245.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=92&n_pos=3
92,"S/ 722,029 · USD 210,750",,Velásquez 263,"San Borja, Lima",90 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-flat-de-lujo-en-san-borja-velasquez-263-a-149473908.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=92&n_pos=4
92,"S/ 577,500 · USD 165,000",S/ 50 Mantenimiento,Avenida Aviación 2324,"San Borja, Lima",85 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-departamento-centrico-vista-externa-149466676.html?n_src=Listado&n_pills=Seguridad&n_pg=92&n_pos=5
92,"S/ 508,320 · USD 144,000",S/ 250 Mantenimiento,Abraham Valdelomar,"Pueblo Libre, Lima",95 m² tot.,3 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-exclusivo-duplex-en-venta-en-pueblo-libre-149471706.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=92&n_pos=6
92,"S/ 410,000 · USD 118,497",,Jirón Arica 598,"San Miguel, Lima",60 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamentos-modernos-en-san-miguel-limite-con-149470421.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=92&n_pos=7
92,"S/ 469,999 · USD 140,000",,Nelson Guia Gonzales,"Santiago de Surco, Lima",96 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein--oportunidad-unica-en-surco-terreno-con-estudio-de-149086791.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=92&n_pos=8
92,"S/ 540,000 · USD 155,000",,"Finca Maria, San Fernando, Pachacamac","Pachacamac, Pachacamac",2611 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-oportunidad-de-inversion-terreno-ideal-para-casa-de-149468354.html?n_src=Listado&n_pills=Piscina&n_pg=92&n_pos=9
92,"S/ 431,000 · USD 125,000",S/ 220 Mantenimiento,Av Bolivar 516,"Pueblo Libre, Lima",85 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-rodeado-de-parques-148362445.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=92&n_pos=10
92,"S/ 385,000 · USD 111,000",S/ 250 Mantenimiento,Amplia Terraza | Cocina Americana | 3 Dormitorios | No Incluye Cochera,"La Campiña, Chorrillos",86 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-amplia-terraza-cocina-americana-3-dorm.-no-149463462.html?n_src=Listado&n_pills=Gimnasio&n_pg=92&n_pos=11
92,"S/ 429,836 · USD 124,500",S/ 150 Mantenimiento,Pedro Venturo al 500,"Santiago de Surco, Lima",,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-espacioso-y-luminoso-en-surco-149462096.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=92&n_pos=12
92,"S/ 966,000 · USD 280,000",S/ 710 Mantenimiento,Calle Augusto Bolognesi 14,"San Isidro, Lima",195 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-195-m-sup2--03-dorm.-en-san-149449173.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=92&n_pos=13
92,"S/ 798,660 · USD 234,900",S/ 450 Mantenimiento,Avenida José Gálvez Barrenechea 481,"San Isidro, Lima",143 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-con-terraza-en-san-isidro-amplitud-luz-146921326.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=92&n_pos=14
92,"S/ 7,568,000 · USD 2,200,000",,Santa Lucia 129,"Ate Vitarte, Lima",1431 m² tot.,,6 baños,,https://www.adondevivir.com/propiedades/clasificado/veclniin-local-industrial-en-ubicacion-estrategica-ate-149273561.html?n_src=Listado&n_pg=92&n_pos=15
92,"S/ 1,512,000 · USD 450,000",S/ 600 Mantenimiento,La Floresta 125,"Santiago de Surco, Lima",294 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-triplex-en-la-floresta-chacarila-cocina-y-149446840.html?n_src=Listado&n_pills=Parrilla&n_pg=92&n_pos=16
92,"S/ 918,000 · USD 270,000",,Paramonga,"Santiago de Surco, Lima",133 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamentos-en-surco-la-encalada-149446214.html?n_src=Listado&n_pills=Parrilla&n_pg=92&n_pos=17
92,"S/ 572,500 · USD 165,000",S/ 420 Mantenimiento,Calle Grimaldo del Solar,"Leuro, Miraflores",61 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-grimaldo-del-solar-en-pleno-centro-de-miraflores-149446162.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=92&n_pos=18
92,"S/ 1,863,000 · USD 540,000",,Huiracocha 15,"Jesús María, Lima",272 m² tot.,,,1 estac.,https://www.adondevivir.com/propiedades/clasificado/vecltein-vendo-casa-como-terreno-jesus-maria-148446145.html?n_src=Listado&n_pg=92&n_pos=19
92,"S/ 862,500 · USD 250,000",S/ 350 Mantenimiento,Calle las Caobas 453 Urbanizacion el Remanso la Molina,"El Remanso, La Molina",161 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-amplio-departamento-de-161-m-sup2--en-el-remanso-149435014.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=92&n_pos=20
92,"S/ 490,000 · USD 140,000",,Av. Andrés Aramburú 200,"San Isidro, Lima",99 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-u-oficina-con-aires-en-san-isidro-frente-148587476.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=92&n_pos=21
92,"S/ 1,044,000 · USD 300,000",,C. Diego Quispe Tito 275,"San Miguel, Lima",160 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-venta-en-san-miguel-149431348.html?n_src=Listado&n_pg=92&n_pos=22
92,"S/ 13,533,000 · USD 3,900,000",,-,"Ate Vitarte, Lima",2300 m² tot.,20 dorm.,8 baños,10 estac.,https://www.adondevivir.com/propiedades/clasificado/veclniin-excelente-local-industrial-en-venta-en-ate-vitarte-148971238.html?n_src=Listado&n_pg=92&n_pos=23
92,"S/ 884,940 · USD 258,000",,Morelos 256,"Pueblo Libre, Lima",184 m² tot.,4 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-duplex-en-venta-164-m-sup2--3-dorm-terraza-149430531.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=92&n_pos=24
92,"S/ 928,050 · USD 269,000",S/ 450 Mantenimiento,Calle Las Campanillas 149,"Santiago de Surco, Lima",254 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-!descubre-tu-nuevo-hogar-con-la-mejor-vista-de-surco!-144499572.html?n_src=Listado&n_pills=Gimnasio&n_pg=92&n_pos=25
92,"S/ 792,000 · USD 220,000",S/ 300 Mantenimiento,la paz,"Armendariz, Miraflores",99 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vive-o-invierte-en-el-corazon-de-miraflores-148023354.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=92&n_pos=26
92,"S/ 1,402,200 · USD 400,000",S/ 600 Mantenimiento,Av. Camino Real 620,"San Isidro, Lima",180 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-av-camino-real-san-isidro-149320377.html?n_src=Listado&n_pills=Seguridad&n_pg=92&n_pos=27
92,"S/ 573,500 · USD 155,000",,Sucre,"Pueblo Libre, Lima",110 m² tot.,5 dorm.,5 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-duplex-frente-a-parque-110-m-sup2--terreno-3er-y-4to-142553599.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=92&n_pos=28
92,"S/ 6,840,000 · USD 1,800,000",,SAN ISIDRO JOSE GÁLVEZ BARRENECHEA,"San Isidro, Lima",,,,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-600-m-sup2--centrica-con-finos-acabados-jose-142553567.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=92&n_pos=29
92,"S/ 3,235,200 · USD 960,000",,Calle Cerrada Primera Etapa La Planicie,"La Planicie, La Molina",606 m² tot.,4 dorm.,5 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-preciosa-casa-en-calle-cerrada-la-planicie-148026508.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=92&n_pos=30
