pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
61,"S/ 1,428,000 · USD 420,000",,Avenida General Salaverry,"Orrantia Del Mar, San Isidro",161 m² tot.,2 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-hermoso-departamento-con-vista-panoramica-al-mar-y-149272829.html?n_src=Listado&n_pills=Parrilla&n_pg=61&n_pos=1
61,"S/ 605,000 · USD 180,000",,Micaela Bastidas - Sector 02 Mz B Lote 22,"Micaela Bastidas, Ate Vitarte",90 m² tot.,8 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-oportunidad-edificio-de-departamentos-de-3-pisos-mas-148786156.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=61&n_pos=2
61,"S/ 3,548,160 · USD 1,056,000",,Calle Cabo Blanco,"Orrantia Del Mar, San Isidro",528 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-se-vende-casa-como-terreno-en-san-isidro-orrantia-del-148993644.html?n_src=Listado&n_pg=61&n_pos=3
61,"S/ 463,500 · USD 133,000",S/ 100 Mantenimiento,Salamanca de Monterrico,"Salamanca De Monterrico, Ate Vitarte",107 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-148289012.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=61&n_pos=4
61,"S/ 506,000 · USD 138,000",S/ 20 Mantenimiento,AV.UNIVERSITARIA CERCA U.CATÓLICA Y UNMSM 1ER.PISO 100M2 3DORM. PATIO,"Los Jardines De La Catolica, Pueblo Libre",100 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-departamento-limite-pueblo-libre-1er.-piso-143503588.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=61&n_pos=5
61,"S/ 4,032,000 · USD 1,200,000",,Av. Buena Vista al 300,"Chacarilla Del Estanque, San Borja",645 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-a-una-cuadra-del-pentagonito-con-15-m-de-frente-a-av-146873779.html?n_src=Listado&n_pg=61&n_pos=6
61,"S/ 1,041,200 · USD 320,000",S/ 500 Mantenimiento,Surco 1,"Chacarilla Del Estanque, Santiago de Surco",278 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-departamento-duplex-4dorm.-2-cocheras-149399055.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=61&n_pos=7
61,"S/ 3,548,160 · USD 1,056,000",,Calle Cabo Blanco,"Orrantia Del Mar, San Isidro",528 m² tot.,3 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-se-vende-casa-en-san-isidro-orrantia-del-mar-528-148993638.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=61&n_pos=8
61,"S/ 3,264,000 · USD 960,000","S/ 1,100 Mantenimiento",CERROS DE CAMACHO 2,"Golf Los Incas, Santiago de Surco",365 m² tot.,4 dorm.,4 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-flat-en-cerros-de-camacho-365-m-sup2--144943931.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=61&n_pos=9
61,"S/ 895,700 · USD 265,000",S/ 700 Mantenimiento,Calle Alameda Monte Umbroso 145,"Bella Luz, Santiago de Surco",128 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-con-balcon-frente-a-parque-149359933.html?n_src=Listado&n_pills=Seguridad&n_pg=61&n_pos=10
61,"S/ 1,581,000 · USD 465,000",S/ 750 Mantenimiento,Jirón Monte Blanco,"Chacarilla Del Estanque, Santiago de Surco",220 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-exclusivo-departamento-de-lujo-en-venta-149353133.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=61&n_pos=11
61,"S/ 774,000 · USD 215,000",,Velasco Astete 1400 Surco,"Santa Teresa, Santiago de Surco",99 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-hermosos-departamentos-de-estreno-en-velasco-149347351.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=61&n_pos=12
61,"S/ 3,500,000 · USD 1,020,000",,Calle 10 248,"Monterrico Norte, San Borja",600 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein--joyon-inmobiliario-en-san-borja!-600-m-sup2--con-149323755.html?n_src=Listado&n_pills=Seguridad&n_pg=61&n_pos=13
61,"S/ 1,514,000 · USD 432,000",,Vendo Duplex Estreno EN Chacarilla DEL Estanque Surco,"Chacarilla Del Estanque, Santiago de Surco",172 m² tot.,3 dorm.,5 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-hermoso-duplex-iluminado-de-arquitectura-149297552.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=61&n_pos=14
61,"S/ 574,480 · USD 167,000",,Mz. P. Lt.13/urb. Santa Rosita 3era Etapa / Ate,"Santa Rosita, Ate Vitarte",120 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-de-casa-ate-santa-rosita-120-m-sup2--3-dorm-149274183.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=61&n_pos=15
61,"S/ 1,445,000 · USD 425,000","S/ 1,500 Mantenimiento","Av. Octavio Espinoza 123, San Isidro","Country Club, San Isidro",242 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-en-san-isidro-147839155.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=61&n_pos=16
61,"S/ 2,184,000 · USD 650,000","S/ 1,200 Mantenimiento",Andalucia 189,"Chacarilla Del Estanque, San Borja",398 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-penthouse-de-ao.-398-m-sup2--a-1-cuadra-del-148432756.html?n_src=Listado&n_pills=Parrilla&n_pg=61&n_pos=17
61,"S/ 1,739,500 · USD 497,000",,Vendo Departamento Primer Piso/ Estreno/ Chacarilla SAN Borja,"Chacarilla Del Estanque, San Borja",254 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-hermoso-departamento-primer-piso-estreno-149246024.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=61&n_pos=18
61,"S/ 2,134,000 · USD 577,656",,"Venta DE Duplex EN Chacarilla DEL Estanque , SAN Borja","Chacarilla Del Estanque, San Borja",270 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-hermoso-duplex-en-chacarilla-san-borja-estreno-149242883.html?n_src=Listado&n_pills=Seguridad&n_pg=61&n_pos=19
61,"S/ 2,016,000 · USD 580,000",,"Alameda el Corregidor Cdra 4, a Minutos del CC. Molina Plaza","Cerros De Camacho, Santiago de Surco",1200 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-venta-molina-vieja-149207025.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=61&n_pos=20
61,"S/ 962,500 · USD 275,000",S/ 600 Mantenimiento,Calle las Campanillas Casuarinas Surco,"Las Casuarinas Alta, Santiago de Surco",164 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-en-las-casuarinas-surco-149206844.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=61&n_pos=21
61,"S/ 2,228,000 · USD 639,999","S/ 1,200 Mantenimiento",Jirón Monte Carmelo Cuadra 5,"Chacarilla Del Estanque, Santiago de Surco",494 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-duplex-en-chacarilla-del-estanque-surco-149198283.html?n_src=Listado&n_pills=Seguridad&n_pg=61&n_pos=22
61,"S/ 782,000 · USD 230,000",S/ 320 Mantenimiento,Av. Salaverry 3500. San Isidro,"Orrantia Del Mar, San Isidro",84 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-en-san-isidro-cerca-al-parque-de-la-149196681.html?n_src=Listado&n_pills=Piscina&n_pg=61&n_pos=23
