pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
85,"S/ 370,000 · USD 100,000",,Breña,"Breña, Lima",55 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-ocasion-en-brena:-departamento-2-dorm.-con-gimnasio-y-147849563.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=85&n_pos=1
85,"S/ 160,000 · USD 47,000",,Urbanización San antonio Pachacamac,"Pachacamac, Lima",100 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-terreno-de-100-m-sup2--en-venta-con-titulo-91303913.html?n_src=Listado&n_pills=Gimnasio&n_pg=85&n_pos=2
85,"S/ 349,999,999 · USD 99,999,999",,Av. Benavides y Larco,"Miraflores, Lima",9642 m² tot.,,22 baños,83 estac.,https://www.adondevivir.com/propiedades/clasificado/veclocin-edificio-en-alquiler-en-miraflores-area-6000-m-sup2-142589594.html?n_src=Listado&n_pg=85&n_pos=3
85,"S/ 125,000,000 · USD 32,400,000",,Carretera Panamericana Sur,"Lurín, Lima",120000 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-venta-de-terreno-en-lurin-m-sup2-144848659.html?n_src=Listado&n_pg=85&n_pos=4
85,"S/ 15,040,000 · USD 4,000,000",,Av ARGENTINA 3xxx,"Callao, Lima",5000 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-vendo-terreno-industrial-a-un-paso-de-minka-145145622.html?n_src=Listado&n_pg=85&n_pos=5
85,S/ 1,,Av. Túpac Amaru,"Comas, Lima",259 m² tot.,,4 baños,,https://www.adondevivir.com/propiedades/clasificado/vecllcin-local-en-comas-147377528.html?n_src=Listado&n_pg=85&n_pos=6
85,"S/ 496,230 · USD 139,000",S/ 350 Mantenimiento,Condominio El Refugio Cieneguilla,"Cieneguilla, Lima",1398 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-terreno-en-venta-de-1398-m-sup2--el-condominio-el-147057342.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=85&n_pos=7
85,"S/ 430,331 · USD 121,220",,PUENTE PANQUILMA,"Cieneguilla, Lima",1102 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-un-lugar-autenticamente-campestre-para-su-sonada-casa-145900737.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=85&n_pos=8
85,"S/ 2,437,500 · USD 650,000",,Encantada de villa,"Chorrillos, Lima",489 m² tot.,4 dorm.,4 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-casa-en-la-encantada-de-villa-58115656.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=85&n_pos=9
85,"S/ 4,560,000 · USD 1,200,000",,luis felipe de las casas cieneguillan km 17.5,"Cieneguilla, Lima",4020 m² tot.,3 dorm.,3 baños,8 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-de-campo-en-cieneguilla-en-condominio-privado-144661342.html?n_src=Listado&n_pills=Seguridad&n_pg=85&n_pos=10
85,"S/ 310,000 · USD 88,000",,Avenida Alejandro Tirado al 600,"Santa Beatriz, Lima Cercado",38 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-ocasion-departamento-en-venta-en-la-av-alejandro-149715034.html?n_src=Listado&n_pills=Piscina&n_pg=85&n_pos=11
85,"S/ 442,000 · USD 130,000",S/ 100 Mantenimiento,Av. Arenales,"Santa Beatriz, Lima Cercado",97 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-oportunidad:-vivienda-o-negocio.-dpto.-en-venta-3-146810285.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=85&n_pos=12
85,"S/ 440,000 · USD 129,990",S/ 150 Mantenimiento,Jirón José Gálvez 1212,"Santa Beatriz, Lima Cercado",84 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-depa-84-m-sup2--cochera-piso-10-precio-149615315.html?n_src=Listado&n_pills=Piscina&n_pg=85&n_pos=13
85,"S/ 420,000",S/ 200 Mantenimiento,Av. Arequipa,"Santa Beatriz, Lima Cercado",66 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-de-estreno-av-arequipa-145609751.html?n_src=Listado&n_pills=Parrilla&n_pg=85&n_pos=14
85,"S/ 282,900 · USD 82,000",S/ 200 Mantenimiento,Av. República de Chile 295,"Santa Beatriz, Lima Cercado",63 m² tot.,,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclocin-oficina-implementada-en-santa-beatriz-63-m-sup2--149542112.html?n_src=Listado&n_pills=Seguridad&n_pg=85&n_pos=15
85,"S/ 2,910,000 · USD 855,000",,MANUEL CORPANCHO 393,"Santa Beatriz, Lima Cercado",853 m² tot.,27 dorm.,30 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclhtin-atencion-inversionistas-hotel-totalmente-implementado-147566835.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=85&n_pos=16
85,"S/ 438,000",,Calle Mariano Carranza,"Santa Beatriz, Lima Cercado",54 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-hermoso-departamento-de-estreno-en-venta-santa-beatriz-149404182.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=85&n_pos=17
85,"S/ 559,460 · USD 159,846",,Av. José Galvez Cdra.12 – Urb. Santa Beatriz,"Santa Beatriz, Lima Cercado",40 m² tot.,,1 baño,,https://www.adondevivir.com/propiedades/clasificado/vecllcin--venta-de-local-comercial-en-santa-beatriz!-147996702.html?n_src=Listado&n_pg=85&n_pos=18
85,"S/ 19,941,000 · USD 5,780,000",,av. argentina,"Industrial Wiese, Lima Cercado",3400 m² tot.,8 dorm.,4 baños,50 estac.,https://www.adondevivir.com/propiedades/clasificado/veclniin-venta-terreno-industrial-cerca-de-av-argentina-desde-145799855.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=85&n_pos=19
85,"S/ 430,000 · USD 127,000",S/ 220 Mantenimiento,Catalino Miranda 451,"Santiago de Surco, Lima",77 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-exclusivo-departamento-3dorm.77-m-147738412.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=85&n_pos=20
85,"S/ 1,224,000 · USD 360,000",S/ 600 Mantenimiento,Av. de los Precursores,"Santiago de Surco, Lima",171 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-de-169-m-sup2--con-3-habitaciones-en-148941899.html?n_src=Listado&n_pills=Seguridad&n_pg=85&n_pos=21
85,"S/ 290,000 · USD 83,000",S/ 200 Mantenimiento,Av. Bertolotto 600,"San Miguel, Lima",47 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-con-estacionamiento-en-san-149077239.html?n_src=Listado&n_pills=Seguridad&n_pg=85&n_pos=22
85,"S/ 623,800 · USD 180,500",S/ 250 Mantenimiento,Avenida 28 de Julio,"Armendariz, Miraflores",79 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamento-de-2-dorm.-estreno-cerca-28-de-149606491.html?n_src=Listado&n_pills=Parrilla&n_pg=85&n_pos=23
85,"S/ 1,526,600 · USD 449,000",,AV. SANTIAGO DE SURCO 4100 SURCO,"Santiago de Surco, Lima",300 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecllcin-oportunidad:-venta-de-local-comercial-en-av-santiago-147824444.html?n_src=Listado&n_pg=85&n_pos=24
85,"S/ 366,047 · USD 98,932",,Las Palmeras,"San Isidro, Lima",40 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamentos-de-1-a-3-dorms-san-isidro-142918355.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=85&n_pos=25
85,"S/ 410,000 · USD 110,811",,Canaval y Moreyra,"San Isidro, Lima",45 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamento-de-1-y-2-dorm-en-canaval-y-moreyra-141743315.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=85&n_pos=26
85,"S/ 1,445,000 · USD 425,000","S/ 1,400 Mantenimiento",Avenida Octavio Espinosa 123,"San Isidro, Lima",242 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-penthouse-hermoso-triplex-octavio-espinosa!-149719298.html?n_src=Listado&n_pills=Parrilla&n_pg=85&n_pos=27
85,"S/ 948,000 · USD 275,000",S/ 450 Mantenimiento,Calle José Gonzáles 500,"Armendariz, Miraflores",112 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-de-112-m-sup2--con-3-recamaras-en-venta-149719144.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=85&n_pos=28
85,"S/ 352,700 · USD 102,000",S/ 150 Mantenimiento,Av. de los Patriotas,"San Miguel, Lima",52 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-estreno-cerca-a-plaza-san-miguel-2-dorm.-con-balcon-146608783.html?n_src=Listado&n_pills=Seguridad&n_pg=85&n_pos=29
85,"S/ 1,350,000",,"Av. El Derby, Surco","Santiago de Surco, Lima",255 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-hermoso-departamento-257-m-sup2--monterrico-148499897.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=85&n_pos=30
