pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
1,Consultar precio,,Av. Argentina_cercado de Lima,"Lima Cercado, Lima",1031 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/veclniin-local-industrial-en-venta-cercado-de-lima-147077554.html?n_src=Listado&n_pg=1&n_pos=11
1,"S/ 402,000 · USD 120,000",,Cercado DE Lima,"Lima Cercado, Lima",94 m² tot.,5 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-en-2do-piso-perfecto-para-airbnb-149119383.html?n_src=Listado&n_pg=1&n_pos=12
1,"S/ 2,771,600 · USD 820,000",,"Av. Argentina 798, Lima 15079, Perú","Lima Cercado, Lima",1133 m² tot.,,,1 estac.,https://www.adondevivir.com/propiedades/clasificado/vecllcin-venta-de-edificio-cercado-de-lima-av-argentina-149562051.html?n_src=Listado&n_pg=1&n_pos=13
1,"S/ 290,000",,"Jr, Leonardo Arrieta 825, Lima 15081","Lima Cercado, Lima",61 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-depa-en-cercado-de-lima-excelente-148518239.html?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=14
1,"S/ 389,491 · USD 115,920",,"Jirón Condesuyos 499, Lima 15079, Perú","Lima Cercado, Lima",96 m² tot.,4 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-se-vende-casa-de-2-pisos-en-centro-de-lima-cruce-e.-148560705.html?n_src=Listado&n_pg=1&n_pos=15
1,"S/ 1,608,630 · USD 430,000",S/ 728 Mantenimiento,"Calle La Republica 833, San Isidro, Lima","El Olivar, San Isidro",135 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin--vive-en-la-zona-mas-exclusiva-de-lima!-a-30-m-del-147472760.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=16
1,"S/ 1,747,200 · USD 520,000",S/ 600 Mantenimiento,"Calle Via Lactea, Cerca a la Universidad de Lima, Surco","Santiago de Surco, Lima",400 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-exclusivo-duplex-de-400-m-sup2--a-espaldas-u-148545161.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=1&n_pos=17
1,"S/ 379,000 · USD 113,500",S/ 80 Mantenimiento,"Urbanización El Banco De Javier Prado, Ate, Lima","Ate Vitarte, Lima",90 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-urbanizacion-el-banco-de-javier-prado-ate-lima-5-148895945.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=18
1,Consultar precio,,Terreno Comercial en Venta 1300m2 - Centro de Lima,"Centro De Lima, Lima Cercado",1303 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-terreno-comercial-en-venta-1-303-m-sup2--centro-de-145466737.html?n_src=Listado&n_pg=1&n_pos=19
1,"S/ 22,070,880 · USD 6,288,000",,"Av. Óscar R. Benavides 832, Lima 15082, Perú","Lima Cercado, Lima",5240 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-venta-de-terreno-para-proyectos-inmobiliarios-de-5-240-147542115.html?n_src=Listado&n_pg=1&n_pos=20
1,"S/ 21,001,920 · USD 6,288,000",,"Avenida Mariscal Óscar Raimundo Benavides 828, Lima 15082, Perú","Lima Cercado, Lima",5240 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/veclniin-venta-de-local-para-almacenes-de-5-240-m-sup2--av-149184439.html?n_src=Listado&n_pg=1&n_pos=21
1,"S/ 3,600,000 · USD 1,045,000",,Lima,"Balconcillo, La Victoria",418 m² tot.,,6 baños,6 estac.,https://www.adondevivir.com/propiedades/clasificado/vecllcin-centro-operativo-de-alto-rendimiento:-1-220-m-sup2--de-149416049.html?n_src=Listado&n_pg=1&n_pos=22
1,"S/ 350,000 · USD 104,155",,Calle Porras Barrenechea al 2061,"Lima Cercado, Lima",98 m² tot.,,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-cercado-de-lima-148547590.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=23
1,"S/ 190,000 · USD 56,547",,Pedro Garezon,"Lima Cercado, Lima",63 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-cercado-de-lima-148333361.html?n_src=Listado&n_pg=1&n_pos=24
1,"S/ 7,770,000 · USD 2,220,000",,"Los Alamos - Casa de 1,000m2 con Piscina en Surco, Impecable Cerca a la U. Lima","Santiago de Surco, Lima",1250 m² tot.,3 dorm.,,5 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-venta-de-1-250-m-sup2--con-jardin-y-piscina-149481168.html?n_src=Listado&n_pills=Piscina&n_pg=1&n_pos=25
1,"S/ 770,500 · USD 230,000",,Jr. Cangallo 217,"Lima Cercado, Lima",106 m² tot.,12 dorm.,12 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-de-edificio-en-cercado-lima-145565903.html?n_src=Listado&n_pg=1&n_pos=26
1,"S/ 626,870 · USD 185,000",,Jirón Joaquín Capello,"Mirones Bajo, Lima Cercado",231 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-se-vende-terreno-en-cercado-de-lima-148458546.html?n_src=Listado&n_pg=1&n_pos=27
1,"S/ 265,200 · USD 78,000",S/ 250 Mantenimiento,Jorge Chavez 20,"San Miguel, Lima",46 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-san-miguel-lima-149182850.html?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=28
1,"S/ 418,250 · USD 119,500",,Calle Diego Quispe Tito al 100,"San Miguel, Lima",95 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-san-miguel-lima-149003807.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=29
1,"S/ 969,000 · USD 285,000",,Pomalca al 200,"San Miguel, Lima",154 m² tot.,4 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-san-miguel-lima-148715195.html?n_src=Listado&n_pg=1&n_pos=30
