pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
14,"S/ 707,363 · USD 209,900",S/ 300 Mantenimiento,Jiron Comandante Manuel Villavicencio al 800,"Lince, Lima",91 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-lindo-departamento-de-3-dorm.-y-cochera-149516374.html?n_src=Listado&n_pills=Piscina&n_pg=14&n_pos=11
14,"S/ 994,160 · USD 289,000",,Cerca a Larcomar y Malecón - Balcon - Frente 2do Piso. 2dorm 2 Baños 2 Cocheras,"Miraflores, Lima",111 m² tot.,,,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-cerca-a-larcomar-balcon-frente-2do-piso.-2dorm-2-149444688.html?n_src=Listado&n_pg=14&n_pos=12
14,"S/ 1,218,000 · USD 350,000",S/ 900 Mantenimiento,Ca. Leonidas Avendaño 180 161m2 02 Cocheras y Gran Terraza Piso 1,"Miraflores, Lima",161 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-dpto-calle-leonidas-avendano-3-dorm.-3-149554517.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=14&n_pos=13
14,"S/ 682,900 · USD 203,850",,Flat a Estrenar con Excelente Distribucion y Areas Comunes Jr. Carlos Arrieta - A 5 Minutos de la Bajada Armendariz,"Barranco, Lima",74 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-barranco-a-5-minutos-de-la-149496155.html?n_src=Listado&n_pills=Seguridad&n_pg=14&n_pos=14
14,"S/ 733,376 · USD 215,700",,Avenida Del Ejército al 1100,"Miraflores, Lima",84 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-2-dorm-en-exclusivo-edificio-en-149503718.html?n_src=Listado&n_pills=Seguridad&n_pg=14&n_pos=15
14,"S/ 480,383 · USD 141,290",,Avenida Jose Pardo al 1000,"Miraflores, Lima",50 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-de-1-dormitorio-en-el-corazon-de-149473050.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=14&n_pos=16
14,"S/ 578,000 · USD 170,000",S/ 400 Mantenimiento,Jiron Fedelli al 101,"Barranco, Lima",72 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-departamento-con-vista-al-mar-ideal-para-149383897.html?n_src=Listado&n_pills=Seguridad&n_pg=14&n_pos=17
14,"S/ 605,000 · USD 175,362",,A Pasos del mar y Club Las Terrazas,"Miraflores, Lima",65 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-el-mejor-precio-en-la-zona-de-mas-cotizada-de-149608562.html?n_src=Listado&n_pills=Gimnasio&n_pg=14&n_pos=18
14,"S/ 325,000 · USD 92,990",S/ 250 Mantenimiento,Sergio Bernales al 528 50.50m2 CON 2 Dormitorios Y Zona Parrilla,"Surquillo, Lima",50 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-dpto-50.50-m-sup2--con-2-dorm.-149631188.html?n_src=Listado&n_pills=Seguridad&n_pg=14&n_pos=19
14,"S/ 367,500 · USD 105,000",S/ 120 Mantenimiento,Urbanización Rosario de Villa al 700,"Chorrillos, Lima",92 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-chorrillos-zona-segura-24-7-149506218.html?n_src=Listado&n_pills=Seguridad&n_pg=14&n_pos=20
14,"S/ 645,000",S/ 370 Mantenimiento,Jr. Daniel Hernandez al 100,"Magdalena, Lima",80 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-149634966.html?n_src=Listado&n_pills=Piscina&n_pg=14&n_pos=21
14,"S/ 999,000 · USD 256,154",,Calle José Domingo Choquehuanca al 165,"Miraflores, Lima",131 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-de-estreno-en-miraflores-149341748.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=14&n_pos=22
14,"S/ 1,068,750 · USD 274,038",,Calle Jose Domingo Choquehuanca al 165,"Miraflores, Lima",136 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-de-estreno-en-miraflores-149341176.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=14&n_pos=23
14,"S/ 3,432,750 · USD 995,000","S/ 1,000 Mantenimiento",Triana 2xx,"Miraflores, Lima",300 m² tot.,4 dorm.,4 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-precioso-departamento-de-4-dorm.-con-vista-y-143554739.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=14&n_pos=24
14,"S/ 289,000",S/ 180 Mantenimiento,LAS GAVIOTAS,"Chorrillos, Lima",65 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-cerca-a-matellini.-2-dorm.-2-148252409.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=14&n_pos=25
14,"S/ 476,000 · USD 140,000",S/ 360 Mantenimiento,PASEO DE LA REPÚBLICA 4400,"Miraflores, Lima",86 m² tot.,1 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento.-amplio-balcon.1-habitacion-con-148318495.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=14&n_pos=26
14,"S/ 859,350 · USD 255,000",S/ 420 Mantenimiento,Calle Coronel Inclán,"Miraflores, Lima",129 m² tot.,2 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-espectacular-departamento-duplex-en-148807216.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=14&n_pos=27
14,"S/ 1,070,000 · USD 320,000",S/ 550 Mantenimiento,Grau 475,"Miraflores, Lima",163 m² tot.,2 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-triplex-en-miraflores-con-148807034.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=14&n_pos=28
14,"S/ 587,000 · USD 170,000",S/ 240 Mantenimiento,Nelson Guia N°395,"Chorrillos, Lima",173 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-duplex-c-estac-en-nelson-gui-n-395-surco-149237721.html?n_src=Listado&n_pills=Seguridad&n_pg=14&n_pos=29
14,"S/ 6,072,000 · USD 1,650,000",,rinconada alta,"La Molina, Lima",1471 m² tot.,4 dorm.,6 baños,8 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-oportunidad!-remato-por-viaje-hermosa-casa-con-vista-90893524.html?n_src=Listado&n_pills=Parrilla&n_pg=14&n_pos=30
