pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
134,"S/ 400,192 · USD 115,400",,Av. 12 de Octubre Mz. A3 lt. 2,"Chorrillos, Lima",133 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-en-venta-departamento-302-en-chorrillos-delicias-de-147850534.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=134&n_pos=1
134,"S/ 619,000 · USD 180,000",,Saturnino del Castillo 384,"Chorrillos, Lima",161 m² tot.,5 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-se-vende-casa-en-chorrillos-147789685.html?n_src=Listado&n_pills=Seguridad&n_pg=134&n_pos=2
134,"S/ 1,976,900 · USD 530,000",S/ 1 Mantenimiento,"Club Náutico Poseidón, Pucusana","Pucusana, Lima",559 m² tot.,5 dorm.,7 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/vecltein-venta-de-casa-en-pucusana-club-nautico-poseidon-147787514.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=134&n_pos=3
134,"S/ 3,624,896 · USD 953,920",,Tomina Baja Pachacamac,"Pachacamac, Lima",5961 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/vecltein-vendo-linda-y-amplia-casa-de-campo-en-pachacamac-147857120.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=134&n_pos=4
134,"S/ 338,628 · USD 95,000",,Jiron Garcia Naranjo 323,"La Victoria, Lima",80 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-en-la-victoria-flat-limite-con-148208269.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=134&n_pos=5
134,"S/ 873,000",S/ 350 Mantenimiento,Av. Aliaga 435 Magdalena,"Magdalena, Lima",93 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-03-dorm.-vista-interior-93-m-147857163.html?n_src=Listado&n_pills=Parrilla&n_pg=134&n_pos=6
134,"S/ 240,000 · USD 69,500",,Calle Topacio al 100,"La Victoria, Lima",39 m² tot.,,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-la-victoria-39-m-sup2--exclusivo-149397403.html?n_src=Listado&n_pills=Gimnasio&n_pg=134&n_pos=7
134,"S/ 3,990,000 · USD 1,150,000",,Av. Paseo de la República al 3800,"Miraflores, Lima",293 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/vecltein-casa-terreno-en-venta-en-miraflores-por-293-m-sup2-149158956.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=134&n_pos=8
134,"S/ 830,000 · USD 233,000",S/ 350 Mantenimiento,Avenida el Sol 428,"Barranco, Lima",98 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-exclusivo-departamento-en-la-cuadra-4-de-la-av-147857682.html?n_src=Listado&n_pills=Parrilla&n_pg=134&n_pos=9
134,"S/ 3,225,600 · USD 960,000",,Calle Dionisio Anchorena San Isidro,"Magdalena, Lima",273 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-casa-san-isidro-ideal-vivienda-u-oficina-148485407.html?n_src=Listado&n_pg=134&n_pos=10
