pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
71,"S/ 2,411,500 · USD 689,000",S/ 400 Mantenimiento,Juan Bielovucic Cavalier al 300,"Chacarilla Del Estanque, San Borja",434 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-exclusiva-duplex-en-san-borja-con-vista-al-pentagonito-148772010.html?n_src=Listado&n_pills=Parrilla&n_pg=71&n_pos=1
71,"S/ 108,800 · USD 32,000",,Residencial la Alameda de Lima Sur Lote 16,"Chilca, Cañete",127 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-se-vende-terreno-frente-a-parque-127-m-sup2-149364481.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=71&n_pos=2
71,"S/ 675,000 · USD 195,000",S/ 200 Mantenimiento,"Jr. Luis N. Saenz 465, Jesus Maria, Lima","Jesús María, Lima",210 m² tot.,3 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-3-hab.-en-jesus-maria-aires-105-m-sup2-149363596.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=71&n_pos=3
71,"S/ 210,000 · USD 65,000",,Alameda,"Chilca, Cañete",180 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-remato-terreno-180-m-sup2--urb.-alameda-lima-sur-148636642.html?n_src=Listado&n_pg=71&n_pos=4
71,"S/ 1,445,550 · USD 419,000",,Nicolas Rodrigo al 300,"Santiago de Surco, Lima",235 m² tot.,,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-1er-piso-en-condominio-puerta-de-149710743.html?n_src=Listado&n_pills=Seguridad&n_pg=71&n_pos=5
71,"S/ 1,237,500 · USD 300,000",,"mz L lote 4 urb. prolima, los olivos","Prolima, Los Olivos",334 m² tot.,,6 baños,,https://www.adondevivir.com/propiedades/clasificado/vecllcin-vendo-local-comercial-esquina-av-canta-callao-pro-lima-145483991.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=71&n_pos=6
71,"S/ 1,257,690 · USD 339,000",,"Calle Guanábanas, Lo. Parcelacion Cieneguilla Etapa Iii, Cieneguilla, Lima, 15593, PER","Cieneguilla, Lima",418 m² tot.,5 dorm.,5 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-hermosa-casa-de-418-m-sup2--en-venta-valle-de-91341009.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=71&n_pos=7
71,"S/ 396,750 · USD 115,000",,"Malecón Superior N° 715, Urb. El Silencio, Punta Hermosa, Punta Hermosa, Lima","El Silencio, Punta Hermosa",55 m² tot.,1 dorm.,,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamentos-de-estreno-con-vista-al-mar-playa-147242276.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=71&n_pos=8
71,"S/ 1,487,800 · USD 425,000",,Jirón Lima 735,"La Perla, Callao",484 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-vendo-terreno-urbano-la-perla-callao-149198663.html?n_src=Listado&n_pg=71&n_pos=9
71,"S/ 384,200 · USD 113,000",S/ 80 Mantenimiento,Avenida El Banco 2,"Lima, Lima",90 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-venta-ate-piso-5-3-dorm.-2-banos-149709280.html?n_src=Listado&n_pills=Seguridad&n_pg=71&n_pos=10
