pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL
49,"S/ 571,140 · USD 167,000",S/ 500 Mantenimiento,Av. Costa Peruana 1137,"El Silencio, Punta Hermosa",99 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcpin-venta-de-departamento-en-playa-el-silencio-punta-148130163.html?n_src=Listado&n_pills=Piscina&n_pg=49&n_pos=1
49,"S/ 214,520 · USD 62,000",S/ 150 Mantenimiento,Av. 10 de Junio al 1000,"San Martín de Porres, Lima",55 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-en-san-martin-de-porres-149671823.html?n_src=Listado&n_pills=Seguridad&n_pg=49&n_pos=2
49,"S/ 632,000 · USD 185,000",S/ 350 Mantenimiento,Jirón Giuseppe Verdi,"Alamos, Santiago de Surco",110 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-excelente-departamento-con-mucha-iluminacion-149701400.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=49&n_pos=3
49,"S/ 3,315,500 · USD 950,000",S/ 700 Mantenimiento,Calle los Centinelas 125,"Las Casuarinas, Santiago de Surco",350 m² tot.,5 dorm.,5 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-con-piscina-en-casuarinas-5-dorm.-149699470.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=49&n_pos=4
49,"S/ 2,285,950 · USD 655,000",,"Los Eucaliptos al 300, Molina Vieja","La Molina Vieja, La Molina",450 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-la-molina-149699374.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=49&n_pos=5
49,"S/ 536,000 · USD 160,000",,Jr. Máximo Gorbitz 820,"San Juan de Miraflores, Lima",160 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-se-vende-casa-como-terreno-en-san-juan-miraflores-149693637.html?n_src=Listado&n_pg=49&n_pos=6
49,"S/ 2,765,000 · USD 790,000",,Santa Ana,"Malecon Armendariz, Miraflores",534 m² tot.,5 dorm.,5 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-penthouse-duplex-en-malecon-armendariz-146913440.html?n_src=Listado&n_pills=Seguridad&n_pg=49&n_pos=7
49,"S/ 820,000 · USD 237,000",S/ 400 Mantenimiento,Jirón Grimaldo Reategui del Aguila 323,"Chama, Santiago de Surco",127 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-127-m-sup2--cochera-doble-surco-149561160.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=49&n_pos=8
49,"S/ 1,870,000 · USD 579,000",,El Virreynato al 100,"Monterrico, Santiago de Surco",298 m² tot.,,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-calle-cerrada-con-piscina-149684253.html?n_src=Listado&n_pills=Piscina&n_pg=49&n_pos=9
49,"S/ 491,810 · USD 143,000",,Los cedros de naranjal MZ E LT.03,"San Martín de Porres, Lima",125 m² tot.,10 dorm.,4 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-se-vende-casa-de-2-pisos-mas-estacionamiento-en-san-148633926.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=49&n_pos=10
49,"S/ 552,000 · USD 160,000",,Urb. Villa los Ángeles Izaguirre los Olivos,"Villa Los Angeles, Los Olivos",116 m² tot.,5 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-amplio-departamento-duplex-con-excelente-149671376.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=49&n_pos=11
